no,tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu,suhu_subjek,kelembapan,kecepatan_angin,kasual,terdaftar,total
10511,2012-03-19,Semi,2012,Maret,01:00,0,Senin,1,Cerah,19,23,88,7,0,15,15
10512,2012-03-19,Semi,2012,Maret,02:00,0,Senin,1,Cerah,19,23,88,11,1,7,8
10513,2012-03-19,Semi,2012,Maret,03:00,0,Senin,1,Cerah,19,23,88,6,0,2,2
10514,2012-03-19,Semi,2012,Maret,04:00,0,Senin,1,Cerah,18,22,94,0,0,3,3
10515,2012-03-19,Semi,2012,Maret,05:00,0,Senin,1,Cerah,18,22,94,0,0,31,31
10516,2012-03-19,Semi,2012,Maret,06:00,0,Senin,1,Cerah,19,23,88,9,2,118,120
10517,2012-03-19,Semi,2012,Maret,07:00,0,Senin,1,Cerah,19,23,88,13,25,329,354
10518,2012-03-19,Semi,2012,Maret,08:00,0,Senin,1,Cerah,19,23,88,7,16,563,579
10519,2012-03-19,Semi,2012,Maret,09:00,0,Senin,1,Cerah,20,24,72,11,55,276,331
10520,2012-03-19,Semi,2012,Maret,10:00,0,Senin,1,Cerah,21,25,72,9,56,128,184
10521,2012-03-19,Semi,2012,Maret,11:00,0,Senin,1,Cerah,23,27,68,11,56,145,201
10522,2012-03-19,Semi,2012,Maret,12:00,0,Senin,1,Cerah,25,30,64,17,71,211,282
10523,2012-03-19,Semi,2012,Maret,13:00,0,Senin,1,Cerah,25,30,61,17,69,194,263
10524,2012-03-19,Semi,2012,Maret,14:00,0,Senin,1,Berkabut,26,31,57,13,60,200,260
10525,2012-03-19,Semi,2012,Maret,15:00,0,Senin,1,Cerah,26,31,57,15,97,189,286
10526,2012-03-19,Semi,2012,Maret,16:00,0,Senin,1,Cerah,27,31,50,15,65,320,385
10527,2012-03-19,Semi,2012,Maret,17:00,0,Senin,1,Cerah,26,31,53,15,106,615,721
10528,2012-03-19,Semi,2012,Maret,18:00,0,Senin,1,Cerah,26,31,57,17,120,681,801
10529,2012-03-19,Semi,2012,Maret,19:00,0,Senin,1,Cerah,25,30,61,15,86,463,549
10530,2012-03-19,Semi,2012,Maret,20:00,0,Senin,1,Cerah,25,30,64,15,34,296,330
10531,2012-03-19,Semi,2012,Maret,21:00,0,Senin,1,Cerah,25,30,64,11,33,190,223
10532,2012-03-19,Semi,2012,Maret,22:00,0,Senin,1,Berkabut,23,27,73,11,17,131,148
10533,2012-03-19,Semi,2012,Maret,23:00,0,Senin,1,Berkabut,23,27,78,9,9,45,54
10534,2012-03-20,Semi,2012,Maret,00:00,0,Selasa,1,Berkabut,23,27,78,6,5,24,29
10535,2012-03-20,Semi,2012,Maret,01:00,0,Selasa,1,Cerah,22,26,88,0,6,9,15
10536,2012-03-20,Semi,2012,Maret,02:00,0,Selasa,1,Cerah,22,26,88,6,2,8,10
10537,2012-03-20,Semi,2012,Maret,03:00,0,Selasa,1,Berkabut,22,26,88,0,0,3,3
10538,2012-03-20,Semi,2012,Maret,04:00,0,Selasa,1,Berkabut,21,25,88,9,0,6,6
10539,2012-03-20,Semi,2012,Maret,05:00,0,Selasa,1,Berkabut,21,25,94,0,0,20,20
10540,2012-03-20,Semi,2012,Maret,06:00,0,Selasa,1,Berkabut,21,25,94,11,6,94,100
10541,2012-03-20,Semi,2012,Maret,07:00,0,Selasa,1,Hujan/Salju Ringan,21,25,94,15,3,167,170
10542,2012-03-20,Semi,2012,Maret,08:00,0,Selasa,1,Berkabut,21,25,88,7,28,488,516
10543,2012-03-20,Semi,2012,Maret,09:00,0,Selasa,1,Berkabut,22,26,88,11,41,284,325
10544,2012-03-20,Semi,2012,Maret,10:00,0,Selasa,1,Cerah,22,26,88,13,44,119,163
10545,2012-03-20,Semi,2012,Maret,11:00,0,Selasa,1,Cerah,24,27,83,9,74,156,230
10546,2012-03-20,Semi,2012,Maret,12:00,0,Selasa,1,Cerah,25,29,78,17,56,205,261
10547,2012-03-20,Semi,2012,Maret,13:00,0,Selasa,1,Cerah,25,29,78,13,77,207,284
10548,2012-03-20,Semi,2012,Maret,14:00,0,Selasa,1,Berkabut,25,30,73,11,66,182,248
10549,2012-03-20,Semi,2012,Maret,15:00,0,Selasa,1,Berkabut,25,30,69,7,67,177,244
10550,2012-03-20,Semi,2012,Maret,16:00,0,Selasa,1,Cerah,25,30,66,15,99,332,431
10551,2012-03-20,Semi,2012,Maret,17:00,0,Selasa,1,Cerah,25,30,73,13,108,642,750
10552,2012-03-20,Semi,2012,Maret,18:00,0,Selasa,1,Cerah,25,30,69,17,136,665,801
10553,2012-03-20,Semi,2012,Maret,19:00,0,Selasa,1,Cerah,24,27,73,9,75,480,555
10554,2012-03-20,Semi,2012,Maret,20:00,0,Selasa,1,Cerah,24,27,68,6,78,299,377
10555,2012-03-20,Semi,2012,Maret,21:00,0,Selasa,1,Cerah,23,27,73,0,38,239,277
10556,2012-03-20,Semi,2012,Maret,22:00,0,Selasa,1,Cerah,22,26,77,0,32,156,188
10557,2012-03-20,Semi,2012,Maret,23:00,0,Selasa,1,Cerah,21,25,83,0,10,80,90
10558,2012-03-21,Panas,2012,Maret,00:00,0,Rabu,1,Cerah,21,25,88,0,4,29,33
10559,2012-03-21,Panas,2012,Maret,01:00,0,Rabu,1,Cerah,21,25,83,6,4,22,26
10560,2012-03-21,Panas,2012,Maret,02:00,0,Rabu,1,Cerah,20,24,88,9,2,8,10
10561,2012-03-21,Panas,2012,Maret,03:00,0,Rabu,1,Berkabut,20,24,88,13,1,7,8
10562,2012-03-21,Panas,2012,Maret,04:00,0,Rabu,1,Berkabut,20,24,88,9,0,4,4
10563,2012-03-21,Panas,2012,Maret,05:00,0,Rabu,1,Berkabut,20,24,88,9,4,35,39
10564,2012-03-21,Panas,2012,Maret,06:00,0,Rabu,1,Berkabut,20,23,94,15,10,139,149
10565,2012-03-21,Panas,2012,Maret,07:00,0,Rabu,1,Hujan/Salju Ringan,20,23,94,13,34,338,372
10566,2012-03-21,Panas,2012,Maret,08:00,0,Rabu,1,Hujan/Salju Ringan,20,23,94,7,33,502,535
10567,2012-03-21,Panas,2012,Maret,09:00,0,Rabu,1,Berkabut,20,24,88,11,38,255,293
10568,2012-03-21,Panas,2012,Maret,10:00,0,Rabu,1,Berkabut,21,25,83,11,30,124,154
10569,2012-03-21,Panas,2012,Maret,11:00,0,Rabu,1,Berkabut,21,25,83,11,38,154,192
10570,2012-03-21,Panas,2012,Maret,12:00,0,Rabu,1,Berkabut,22,26,77,0,58,171,229
10571,2012-03-21,Panas,2012,Maret,13:00,0,Rabu,1,Berkabut,22,26,83,0,81,222,303
10572,2012-03-21,Panas,2012,Maret,14:00,0,Rabu,1,Berkabut,23,27,78,0,74,151,225
10573,2012-03-21,Panas,2012,Maret,15:00,0,Rabu,1,Berkabut,23,27,78,0,68,175,243
10574,2012-03-21,Panas,2012,Maret,16:00,0,Rabu,1,Cerah,24,27,73,0,91,287,378
10575,2012-03-21,Panas,2012,Maret,17:00,0,Rabu,1,Cerah,25,30,69,6,113,616,729
10576,2012-03-21,Panas,2012,Maret,18:00,0,Rabu,1,Cerah,25,30,69,0,152,627,779
10577,2012-03-21,Panas,2012,Maret,19:00,0,Rabu,1,Cerah,25,30,64,0,86,496,582
10578,2012-03-21,Panas,2012,Maret,20:00,0,Rabu,1,Cerah,23,27,78,6,76,298,374
10579,2012-03-21,Panas,2012,Maret,21:00,0,Rabu,1,Cerah,22,26,83,7,47,204,251
10580,2012-03-21,Panas,2012,Maret,22:00,0,Rabu,1,Cerah,21,25,83,11,41,156,197
10581,2012-03-21,Panas,2012,Maret,23:00,0,Rabu,1,Cerah,22,26,77,0,37,88,125
10582,2012-03-22,Panas,2012,Maret,00:00,0,Kamis,1,Cerah,21,25,83,6,9,32,41
10583,2012-03-22,Panas,2012,Maret,01:00,0,Kamis,1,Cerah,21,25,83,6,14,16,30
10584,2012-03-22,Panas,2012,Maret,02:00,0,Kamis,1,Cerah,21,25,83,6,1,5,6
10585,2012-03-22,Panas,2012,Maret,03:00,0,Kamis,1,Cerah,21,25,83,6,0,7,7
10586,2012-03-22,Panas,2012,Maret,04:00,0,Kamis,1,Berkabut,20,23,100,6,0,6,6
10587,2012-03-22,Panas,2012,Maret,05:00,0,Kamis,1,Berkabut,20,23,100,6,2,32,34
10588,2012-03-22,Panas,2012,Maret,06:00,0,Kamis,1,Berkabut,20,23,100,6,10,126,136
10589,2012-03-22,Panas,2012,Maret,07:00,0,Kamis,1,Berkabut,20,23,100,6,29,332,361
10590,2012-03-22,Panas,2012,Maret,08:00,0,Kamis,1,Berkabut,20,24,94,6,51,598,649
10591,2012-03-22,Panas,2012,Maret,09:00,0,Kamis,1,Berkabut,20,24,94,6,41,277,318
10592,2012-03-22,Panas,2012,Maret,10:00,0,Kamis,1,Berkabut,20,24,100,6,32,110,142
10593,2012-03-22,Panas,2012,Maret,11:00,0,Kamis,1,Berkabut,21,25,94,0,53,166,219
10594,2012-03-22,Panas,2012,Maret,12:00,0,Kamis,1,Berkabut,22,26,88,13,48,224,272
10595,2012-03-22,Panas,2012,Maret,13:00,0,Kamis,1,Cerah,24,27,78,6,83,215,298
10596,2012-03-22,Panas,2012,Maret,14:00,0,Kamis,1,Cerah,25,30,73,7,96,161,257
10597,2012-03-22,Panas,2012,Maret,15:00,0,Kamis,1,Cerah,25,30,69,13,102,202,304
10598,2012-03-22,Panas,2012,Maret,16:00,0,Kamis,1,Cerah,26,30,65,13,125,300,425
10599,2012-03-22,Panas,2012,Maret,17:00,0,Kamis,1,Cerah,27,31,65,11,154,656,810
10600,2012-03-22,Panas,2012,Maret,18:00,0,Kamis,1,Cerah,27,31,65,11,147,654,801
10601,2012-03-22,Panas,2012,Maret,19:00,0,Kamis,1,Cerah,27,31,61,0,117,469,586
10602,2012-03-22,Panas,2012,Maret,20:00,0,Kamis,1,Cerah,25,30,73,19,64,360,424
10603,2012-03-22,Panas,2012,Maret,21:00,0,Kamis,1,Cerah,24,27,78,11,66,308,374
10604,2012-03-22,Panas,2012,Maret,22:00,0,Kamis,1,Cerah,23,27,83,13,56,164,220
10605,2012-03-22,Panas,2012,Maret,23:00,0,Kamis,1,Cerah,23,27,83,6,34,117,151
10606,2012-03-23,Panas,2012,Maret,00:00,0,Jumat,1,Cerah,23,27,83,0,30,65,95
10607,2012-03-23,Panas,2012,Maret,01:00,0,Jumat,1,Cerah,22,26,88,0,18,32,50
10608,2012-03-23,Panas,2012,Maret,02:00,0,Jumat,1,Cerah,22,26,88,6,12,20,32
10609,2012-03-23,Panas,2012,Maret,03:00,0,Jumat,1,Cerah,21,25,88,7,4,6,10
10610,2012-03-23,Panas,2012,Maret,04:00,0,Jumat,1,Berkabut,20,24,94,7,0,3,3
10611,2012-03-23,Panas,2012,Maret,05:00,0,Jumat,1,Berkabut,20,24,94,0,5,29,34
10612,2012-03-23,Panas,2012,Maret,06:00,0,Jumat,1,Berkabut,20,24,88,0,6,110,116
10613,2012-03-23,Panas,2012,Maret,07:00,0,Jumat,1,Berkabut,20,24,93,9,28,318,346
10614,2012-03-23,Panas,2012,Maret,08:00,0,Jumat,1,Berkabut,20,24,94,9,47,615,662
10615,2012-03-23,Panas,2012,Maret,09:00,0,Jumat,1,Berkabut,21,25,90,6,75,305,380
10616,2012-03-23,Panas,2012,Maret,10:00,0,Jumat,1,Berkabut,23,27,88,7,125,150,275
10617,2012-03-23,Panas,2012,Maret,11:00,0,Jumat,1,Berkabut,25,30,73,7,131,187,318
10618,2012-03-23,Panas,2012,Maret,12:00,0,Jumat,1,Berkabut,27,31,61,15,199,272,471
10619,2012-03-23,Panas,2012,Maret,13:00,0,Jumat,1,Berkabut,29,33,48,0,172,256,428
10620,2012-03-23,Panas,2012,Maret,14:00,0,Jumat,1,Berkabut,30,33,42,7,208,224,432
10621,2012-03-23,Panas,2012,Maret,15:00,0,Jumat,1,Berkabut,30,33,42,9,191,281,472
10622,2012-03-23,Panas,2012,Maret,16:00,0,Jumat,1,Berkabut,30,33,42,11,219,370,589
10623,2012-03-23,Panas,2012,Maret,17:00,0,Jumat,1,Berkabut,30,33,42,11,264,693,957
10624,2012-03-23,Panas,2012,Maret,18:00,0,Jumat,1,Cerah,29,32,45,11,237,593,830
10625,2012-03-23,Panas,2012,Maret,19:00,0,Jumat,1,Cerah,27,31,50,13,213,473,686
10626,2012-03-23,Panas,2012,Maret,20:00,0,Jumat,1,Cerah,27,31,47,9,117,328,445
10627,2012-03-23,Panas,2012,Maret,21:00,0,Jumat,1,Cerah,25,31,53,7,64,220,284
10628,2012-03-23,Panas,2012,Maret,22:00,0,Jumat,1,Cerah,25,30,64,19,53,218,271
10629,2012-03-23,Panas,2012,Maret,23:00,0,Jumat,1,Cerah,25,30,69,17,51,125,176
10630,2012-03-24,Panas,2012,Maret,00:00,0,Sabtu,0,Cerah,24,27,68,0,45,111,156
10631,2012-03-24,Panas,2012,Maret,01:00,0,Sabtu,0,Cerah,23,27,73,6,20,108,128
10632,2012-03-24,Panas,2012,Maret,02:00,0,Sabtu,0,Cerah,22,26,77,7,14,55,69
10633,2012-03-24,Panas,2012,Maret,03:00,0,Sabtu,0,Cerah,22,26,77,7,10,22,32
10634,2012-03-24,Panas,2012,Maret,04:00,0,Sabtu,0,Cerah,21,25,83,6,1,6,7
10635,2012-03-24,Panas,2012,Maret,05:00,0,Sabtu,0,Berkabut,21,25,83,11,0,4,4
10636,2012-03-24,Panas,2012,Maret,06:00,0,Sabtu,0,Berkabut,21,25,83,11,4,24,28
10637,2012-03-24,Panas,2012,Maret,07:00,0,Sabtu,0,Berkabut,20,24,88,9,25,45,70
10638,2012-03-24,Panas,2012,Maret,08:00,0,Sabtu,0,Berkabut,20,24,94,13,41,113,154
10639,2012-03-24,Panas,2012,Maret,09:00,0,Sabtu,0,Berkabut,21,25,83,9,96,153,249
10640,2012-03-24,Panas,2012,Maret,10:00,0,Sabtu,0,Berkabut,21,25,88,13,148,197,345
10641,2012-03-24,Panas,2012,Maret,11:00,0,Sabtu,0,Berkabut,20,24,94,13,98,175,273
10642,2012-03-24,Panas,2012,Maret,12:00,0,Sabtu,0,Hujan/Salju Ringan,21,25,94,15,61,122,183
10643,2012-03-24,Panas,2012,Maret,13:00,0,Sabtu,0,Hujan/Salju Ringan,21,25,94,17,62,134,196
10644,2012-03-24,Panas,2012,Maret,14:00,0,Sabtu,0,Hujan/Salju Ringan,21,25,88,24,63,160,223
10645,2012-03-24,Panas,2012,Maret,15:00,0,Sabtu,0,Hujan/Salju Ringan,20,24,94,28,118,172,290
10646,2012-03-24,Panas,2012,Maret,16:00,0,Sabtu,0,Hujan/Salju Ringan,20,24,94,20,49,128,177
10647,2012-03-24,Panas,2012,Maret,17:00,0,Sabtu,0,Hujan/Salju Ringan,20,24,88,15,47,68,115
10648,2012-03-24,Panas,2012,Maret,18:00,0,Sabtu,0,Hujan/Salju Ringan,19,23,94,15,27,110,137
10649,2012-03-24,Panas,2012,Maret,19:00,0,Sabtu,0,Hujan/Salju Ringan,19,23,94,9,28,105,133
10650,2012-03-24,Panas,2012,Maret,20:00,0,Sabtu,0,Hujan/Salju Ringan,18,22,100,13,31,80,111
10651,2012-03-24,Panas,2012,Maret,21:00,0,Sabtu,0,Hujan/Salju Ringan,18,22,100,13,16,88,104
10652,2012-03-24,Panas,2012,Maret,22:00,0,Sabtu,0,Hujan/Salju Ringan,18,22,100,17,12,71,83
10653,2012-03-24,Panas,2012,Maret,23:00,0,Sabtu,0,Berkabut,18,22,94,19,17,88,105
10654,2012-03-25,Panas,2012,Maret,00:00,0,Minggu,0,Berkabut,18,22,94,19,18,62,80
10655,2012-03-25,Panas,2012,Maret,01:00,0,Minggu,0,Berkabut,17,21,100,17,24,65,89
10656,2012-03-25,Panas,2012,Maret,02:00,0,Minggu,0,Hujan/Salju Ringan,17,21,100,20,6,29,35
10657,2012-03-25,Panas,2012,Maret,03:00,0,Minggu,0,Hujan/Salju Ringan,17,21,94,20,8,10,18
10658,2012-03-25,Panas,2012,Maret,04:00,0,Minggu,0,Berkabut,17,21,94,22,1,7,8
10659,2012-03-25,Panas,2012,Maret,05:00,0,Minggu,0,Berkabut,16,20,100,17,0,6,6
10660,2012-03-25,Panas,2012,Maret,06:00,0,Minggu,0,Berkabut,16,20,100,17,5,13,18
10661,2012-03-25,Panas,2012,Maret,07:00,0,Minggu,0,Berkabut,16,20,94,22,14,25,39
10662,2012-03-25,Panas,2012,Maret,08:00,0,Minggu,0,Berkabut,16,20,94,22,21,68,89
10663,2012-03-25,Panas,2012,Maret,09:00,0,Minggu,0,Berkabut,16,20,94,17,26,92,118
10664,2012-03-25,Panas,2012,Maret,10:00,0,Minggu,0,Berkabut,16,20,87,22,78,172,250
10665,2012-03-25,Panas,2012,Maret,11:00,0,Minggu,0,Berkabut,16,20,94,17,106,217,323
10666,2012-03-25,Panas,2012,Maret,12:00,0,Minggu,0,Berkabut,16,20,94,15,122,238,360
10667,2012-03-25,Panas,2012,Maret,13:00,0,Minggu,0,Berkabut,17,21,88,11,110,257,367
10668,2012-03-25,Panas,2012,Maret,14:00,0,Minggu,0,Berkabut,18,22,88,11,123,291,414
10669,2012-03-25,Panas,2012,Maret,15:00,0,Minggu,0,Berkabut,18,22,88,13,139,282,421
10670,2012-03-25,Panas,2012,Maret,16:00,0,Minggu,0,Cerah,20,23,77,0,153,339,492
10671,2012-03-25,Panas,2012,Maret,17:00,0,Minggu,0,Cerah,20,24,72,6,146,273,419
10672,2012-03-25,Panas,2012,Maret,18:00,0,Minggu,0,Cerah,20,24,72,6,202,289,491
10673,2012-03-25,Panas,2012,Maret,19:00,0,Minggu,0,Cerah,20,24,72,17,114,261,375
10674,2012-03-25,Panas,2012,Maret,20:00,0,Minggu,0,Cerah,20,23,77,15,63,196,259
10675,2012-03-25,Panas,2012,Maret,21:00,0,Minggu,0,Cerah,20,23,77,11,25,124,149
10676,2012-03-25,Panas,2012,Maret,22:00,0,Minggu,0,Cerah,19,23,82,9,19,92,111
10677,2012-03-25,Panas,2012,Maret,23:00,0,Minggu,0,Cerah,20,23,82,9,9,56,65
10678,2012-03-26,Panas,2012,Maret,00:00,0,Senin,1,Berkabut,20,23,82,11,10,23,33
10679,2012-03-26,Panas,2012,Maret,01:00,0,Senin,1,Cerah,20,23,82,17,18,10,28
10680,2012-03-26,Panas,2012,Maret,02:00,0,Senin,1,Cerah,19,23,88,15,14,6,20
10681,2012-03-26,Panas,2012,Maret,03:00,0,Senin,1,Cerah,19,23,82,13,0,1,1
10682,2012-03-26,Panas,2012,Maret,04:00,0,Senin,1,Cerah,18,22,82,11,0,4,4
10683,2012-03-26,Panas,2012,Maret,05:00,0,Senin,1,Cerah,18,22,77,11,0,36,36
10684,2012-03-26,Panas,2012,Maret,06:00,0,Senin,1,Cerah,17,21,82,13,7,110,117
10685,2012-03-26,Panas,2012,Maret,07:00,0,Senin,1,Cerah,18,22,72,13,15,355,370
10686,2012-03-26,Panas,2012,Maret,08:00,0,Senin,1,Cerah,18,22,62,15,32,625,657
10687,2012-03-26,Panas,2012,Maret,09:00,0,Senin,1,Cerah,19,23,47,19,37,245,282
10688,2012-03-26,Panas,2012,Maret,10:00,0,Senin,1,Cerah,20,24,36,39,55,98,153
10689,2012-03-26,Panas,2012,Maret,11:00,0,Senin,1,Cerah,20,23,31,39,47,131,178
10690,2012-03-26,Panas,2012,Maret,12:00,0,Senin,1,Cerah,20,23,33,35,63,216,279
10691,2012-03-26,Panas,2012,Maret,13:00,0,Senin,1,Cerah,20,23,29,46,79,222,301
10692,2012-03-26,Panas,2012,Maret,14:00,0,Senin,1,Cerah,20,23,33,30,58,159,217
10693,2012-03-26,Panas,2012,Maret,15:00,0,Senin,1,Cerah,20,23,29,41,66,157,223
10694,2012-03-26,Panas,2012,Maret,16:00,0,Senin,1,Cerah,20,23,25,43,60,245,305
10695,2012-03-26,Panas,2012,Maret,17:00,0,Senin,1,Cerah,19,23,24,30,65,599,664
10696,2012-03-26,Panas,2012,Maret,18:00,0,Senin,1,Cerah,18,22,26,30,90,594,684
10697,2012-03-26,Panas,2012,Maret,19:00,0,Senin,1,Cerah,17,21,24,24,41,417,458
10698,2012-03-26,Panas,2012,Maret,20:00,0,Senin,1,Cerah,16,20,26,35,12,209,221
10699,2012-03-26,Panas,2012,Maret,21:00,0,Senin,1,Cerah,16,20,25,33,11,175,186
10700,2012-03-26,Panas,2012,Maret,22:00,0,Senin,1,Cerah,15,17,25,24,13,80,93
10701,2012-03-26,Panas,2012,Maret,23:00,0,Senin,1,Cerah,14,14,25,35,2,46,48
10702,2012-03-27,Panas,2012,Maret,00:00,0,Selasa,1,Cerah,13,14,26,35,1,9,10
10703,2012-03-27,Panas,2012,Maret,01:00,0,Selasa,1,Cerah,12,14,26,31,1,4,5
10704,2012-03-27,Panas,2012,Maret,02:00,0,Selasa,1,Cerah,11,11,30,20,1,6,7
10705,2012-03-27,Panas,2012,Maret,03:00,0,Selasa,1,Cerah,11,11,30,22,0,4,4
10706,2012-03-27,Panas,2012,Maret,04:00,0,Selasa,1,Cerah,10,11,32,24,0,3,3
10707,2012-03-27,Panas,2012,Maret,05:00,0,Selasa,1,Cerah,9,11,37,19,1,16,17
10708,2012-03-27,Panas,2012,Maret,06:00,0,Selasa,1,Cerah,9,11,37,13,5,96,101
10709,2012-03-27,Panas,2012,Maret,07:00,0,Selasa,1,Cerah,9,11,37,13,9,277,286
10710,2012-03-27,Panas,2012,Maret,08:00,0,Selasa,1,Cerah,9,11,37,20,14,567,581
10711,2012-03-27,Panas,2012,Maret,09:00,0,Selasa,1,Cerah,10,11,38,13,8,259,267
10712,2012-03-27,Panas,2012,Maret,10:00,0,Selasa,1,Cerah,11,13,35,15,20,118,138
10713,2012-03-27,Panas,2012,Maret,11:00,0,Selasa,1,Cerah,12,15,31,11,34,141,175
10714,2012-03-27,Panas,2012,Maret,12:00,0,Selasa,1,Cerah,13,16,31,11,34,186,220
10715,2012-03-27,Panas,2012,Maret,13:00,0,Selasa,1,Cerah,15,17,27,0,46,165,211
10716,2012-03-27,Panas,2012,Maret,14:00,0,Selasa,1,Cerah,16,20,24,9,37,147,184
10717,2012-03-27,Panas,2012,Maret,15:00,0,Selasa,1,Cerah,17,21,20,0,42,158,200
10718,2012-03-27,Panas,2012,Maret,16:00,0,Selasa,1,Cerah,17,21,20,0,38,267,305
10719,2012-03-27,Panas,2012,Maret,17:00,0,Selasa,1,Cerah,18,22,16,0,72,542,614
10720,2012-03-27,Panas,2012,Maret,18:00,0,Selasa,1,Cerah,17,21,17,6,67,577,644
10721,2012-03-27,Panas,2012,Maret,19:00,0,Selasa,1,Cerah,17,21,17,0,40,377,417
10722,2012-03-27,Panas,2012,Maret,20:00,0,Selasa,1,Cerah,17,21,17,6,28,266,294
10723,2012-03-27,Panas,2012,Maret,21:00,0,Selasa,1,Cerah,15,17,37,11,21,200,221
10724,2012-03-27,Panas,2012,Maret,22:00,0,Selasa,1,Cerah,15,17,37,9,7,127,134
10725,2012-03-27,Panas,2012,Maret,23:00,0,Selasa,1,Cerah,15,17,37,13,5,59,64
10726,2012-03-28,Panas,2012,Maret,00:00,0,Rabu,1,Cerah,15,17,40,19,1,29,30
10727,2012-03-28,Panas,2012,Maret,01:00,0,Rabu,1,Cerah,15,17,46,20,0,8,8
10728,2012-03-28,Panas,2012,Maret,02:00,0,Rabu,1,Cerah,14,15,49,20,0,3,3
10729,2012-03-28,Panas,2012,Maret,03:00,0,Rabu,1,Cerah,14,15,42,22,1,4,5
10730,2012-03-28,Panas,2012,Maret,04:00,0,Rabu,1,Cerah,15,17,43,20,1,0,1
10731,2012-03-28,Panas,2012,Maret,05:00,0,Rabu,1,Cerah,15,17,43,20,2,38,40
10732,2012-03-28,Panas,2012,Maret,06:00,0,Rabu,1,Cerah,15,17,46,24,4,111,115
10733,2012-03-28,Panas,2012,Maret,07:00,0,Rabu,1,Cerah,15,17,46,22,10,348,358
10734,2012-03-28,Panas,2012,Maret,08:00,0,Rabu,1,Cerah,16,20,46,24,19,639,658
10735,2012-03-28,Panas,2012,Maret,09:00,0,Rabu,1,Cerah,16,20,43,30,16,298,314
10736,2012-03-28,Panas,2012,Maret,10:00,0,Rabu,1,Cerah,19,23,41,28,33,140,173
10737,2012-03-28,Panas,2012,Maret,11:00,0,Rabu,1,Cerah,20,24,42,26,54,168,222
10738,2012-03-28,Panas,2012,Maret,12:00,0,Rabu,1,Berkabut,22,26,39,24,50,218,268
10739,2012-03-28,Panas,2012,Maret,13:00,0,Rabu,1,Cerah,23,27,43,22,60,213,273
10740,2012-03-28,Panas,2012,Maret,14:00,0,Rabu,1,Cerah,25,31,38,24,52,169,221
10741,2012-03-28,Panas,2012,Maret,15:00,0,Rabu,1,Berkabut,25,31,41,20,47,152,199
10742,2012-03-28,Panas,2012,Maret,16:00,0,Rabu,1,Hujan/Salju Ringan,25,31,43,6,51,170,221
10743,2012-03-28,Panas,2012,Maret,17:00,0,Rabu,1,Cerah,25,30,60,15,72,532,604
10744,2012-03-28,Panas,2012,Maret,18:00,0,Rabu,1,Cerah,25,30,60,15,61,580,641
10745,2012-03-28,Panas,2012,Maret,19:00,0,Rabu,1,Cerah,25,31,56,13,41,415,456
10746,2012-03-28,Panas,2012,Maret,20:00,0,Rabu,1,Cerah,25,31,56,20,38,324,362
10747,2012-03-28,Panas,2012,Maret,21:00,0,Rabu,1,Cerah,24,27,60,17,28,233,261
10748,2012-03-28,Panas,2012,Maret,22:00,0,Rabu,1,Cerah,23,27,64,9,21,151,172
10749,2012-03-28,Panas,2012,Maret,23:00,0,Rabu,1,Cerah,22,26,68,9,12,81,93
10750,2012-03-29,Panas,2012,Maret,00:00,0,Kamis,1,Cerah,22,26,68,13,10,38,48
10751,2012-03-29,Panas,2012,Maret,01:00,0,Kamis,1,Cerah,23,27,60,9,15,18,33
10752,2012-03-29,Panas,2012,Maret,02:00,0,Kamis,1,Cerah,25,30,28,20,0,6,6
10753,2012-03-29,Panas,2012,Maret,03:00,0,Kamis,1,Cerah,24,27,28,17,1,4,5
10754,2012-03-29,Panas,2012,Maret,04:00,0,Kamis,1,Cerah,21,25,36,17,1,8,9
10755,2012-03-29,Panas,2012,Maret,05:00,0,Kamis,1,Cerah,20,24,45,15,2,30,32
10756,2012-03-29,Panas,2012,Maret,06:00,0,Kamis,1,Cerah,19,23,59,17,3,114,117
10757,2012-03-29,Panas,2012,Maret,07:00,0,Kamis,1,Cerah,19,23,51,24,14,353,367
10758,2012-03-29,Panas,2012,Maret,08:00,0,Kamis,1,Cerah,19,23,47,28,26,628,654
10759,2012-03-29,Panas,2012,Maret,09:00,0,Kamis,1,Cerah,20,23,48,28,22,299,321
10760,2012-03-29,Panas,2012,Maret,10:00,0,Kamis,1,Cerah,19,23,47,30,42,124,166
10761,2012-03-29,Panas,2012,Maret,11:00,0,Kamis,1,Cerah,20,24,45,28,54,166,220
10762,2012-03-29,Panas,2012,Maret,12:00,0,Kamis,1,Cerah,20,24,42,33,64,228,292
10763,2012-03-29,Panas,2012,Maret,13:00,0,Kamis,1,Cerah,19,23,44,22,50,223,273
10764,2012-03-29,Panas,2012,Maret,14:00,0,Kamis,1,Cerah,20,24,42,24,63,175,238
10765,2012-03-29,Panas,2012,Maret,15:00,0,Kamis,1,Cerah,21,25,39,24,109,198,307
10766,2012-03-29,Panas,2012,Maret,16:00,0,Kamis,1,Cerah,21,25,36,22,67,321,388
10767,2012-03-29,Panas,2012,Maret,17:00,0,Kamis,1,Cerah,21,25,38,26,83,620,703
10768,2012-03-29,Panas,2012,Maret,18:00,0,Kamis,1,Cerah,20,24,39,20,83,598,681
10769,2012-03-29,Panas,2012,Maret,19:00,0,Kamis,1,Cerah,20,23,39,19,47,421,468
